Hand,RAISE 25,FOLD,RAISE 25 EV,FOLD EV
8h7s,100,0,29.7772932,0
9h2c,0,100,-8.0436468,0
9h3c,0,100,-5.4942989,0
9h4c,0,100,-3.6274338,0
9h5c,100,0,0.8039761,0
9h6c,100,0,13.9722848,0
9h7c,100,0,31.0731065,0
9h8c,100,0,38.4286177,0
9h9c,100,0,281.41819,0
9h2d,0,100,-8.0436468,0
9h3d,0,100,-5.4942989,0
9h4d,0,100,-3.6274338,0
9h5d,100,0,0.8039761,0
9h6d,100,0,13.9722848,0
9h7d,100,0,31.0731065,0
9h8d,100,0,38.4286177,0
9h9d,100,0,281.41819,0
9h2h,100,0,10.1497793,0.0000048
9h3h,100,0,19.1977739,0.0000048
9h4h,100,0,13.9756846,0.0000048
9h5h,100,0,26.708858,0.0000048
9h6h,100,0,34.2164671,0.0000048
9h7h,100,0,67.5120819,0.0000048
9h8h,100,0,95.8068275,0.0000048
9h2s,0,100,-8.0436468,0
9h3s,0,100,-5.4942989,0
9h4s,0,100,-3.6274338,0
9h5s,100,0,0.8039761,0
9h6s,100,0,13.9722848,0
9h7s,100,0,31.0731065,0
9h8s,100,0,38.4286177,0
Th2c,0,100,-4.5969248,0
Th3c,0,100,-1.5536499,0
Th4c,37.8795564,62.1204436,-0.0341654,0
Th5c,100,0,1.320653,0
Th6c,100,0,13.1469321,0
Th7c,100,0,25.3632855,0
Th8c,100,0,36.124264,0
Th9c,100,0,46.6016898,0
ThTc,100,0,372.181091,0
Th2d,0,100,-4.5969248,0
Th3d,0,100,-1.5536499,0
Th4d,37.8795564,62.1204436,-0.0341654,0
Th5d,100,0,1.320653,0
Th6d,100,0,13.1469321,0
Th7d,100,0,25.3632855,0
Th8d,100,0,36.124264,0
Th9d,100,0,46.6016898,0
ThTd,100,0,372.181091,0
Th2h,100,0,17.1569991,0.0000048
Th3h,100,0,20.845089,0.0000048
Th4h,100,0,22.5657606,0.0000048
Th5h,100,0,26.586802,0.0000048
Th6h,100,0,43.1625855,0.0000048
Th7h,100,0,58.8128567,0.0000048
Th8h,100,0,97.4684095,0.0000048
Th9h,100,0,105.589519,0.0000048
Th2s,0,100,-4.5969248,0
Th3s,0,100,-1.5536499,0
Th4s,37.8795564,62.1204436,-0.0341654,0
Th5s,100,0,1.320653,0
Th6s,100,0,13.1469321,0
Th7s,100,0,25.3632855,0
Th8s,100,0,36.124264,0
Th9s,100,0,46.6016898,0
Jh2c,0,100,-3.3464813,0
Jh3c,12.2696549,87.7303481,-0.0611115,0
Jh4c,31.6211253,68.3788776,-0.0472164,0
Jh5c,100,0,3.6027431,0
Jh6c,100,0,8.0610609,0
Jh7c,100,0,22.3037148,0
Jh8c,100,0,34.0689337,0
Jh9c,100,0,50.3182241,0
JhTc,100,0,77.704699,0
JhJc,100,0,477.268753,0
Jh2d,0,100,-3.3464813,0
Jh3d,12.2696549,87.7303481,-0.0611115,0
Jh4d,31.6211253,68.3788776,-0.0472164,0
Jh5d,100,0,3.6027431,0
Jh6d,100,0,8.0610609,0
Jh7d,100,0,22.3037148,0
Jh8d,100,0,34.0689337,0
Jh9d,100,0,50.3182241,0
JhTd,100,0,77.704699,0
JhJd,100,0,477.268753,0
Jh2h,100,0,22.3910666,0.0000048
Jh3h,100,0,25.6494164,0.0000048
Jh4h,100,0,36.2802804,0.0000048
Jh5h,100,0,32.3661029,0.0000048
Jh6h,100,0,33.6350274,0.0000048
Jh7h,100,0,55.1565141,0.0000048
Jh8h,100,0,80.4598546,0.0000048
Jh9h,100,0,102.417641,0.0000048
JhTh,100,0,155.595961,0.0000048
Jh2s,0,100,-3.3464813,0
Jh3s,12.2696549,87.7303481,-0.0611115,0
Jh4s,31.6211253,68.3788776,-0.0472164,0
Jh5s,100,0,3.6027431,0
Jh6s,100,0,8.0610609,0
Jh7s,100,0,22.3037148,0
Jh8s,100,0,34.0689337,0
Jh9s,100,0,50.3182241,0
JhTs,100,0,77.704699,0
Qh2c,47.995767,52.00423,-0.0041962,0
Qh3c,100,0,2.5017309,0
Qh4c,100,0,6.551137,0
Qh5c,100,0,11.2346649,0
Qh6c,100,0,16.7485762,0
Qh7c,100,0,20.4138899,0
Qh8c,100,0,35.0295711,0
Qh9c,100,0,55.7921183,0
QhTc,100,0,72.1659517,0
QhJc,100,0,94.2587328,0
QhQc,100,0,616.053734,0
Qh2d,47.995767,52.00423,-0.0041962,0
Qh3d,100,0,2.5017309,0
Qh4d,100,0,6.551137,0
Qh5d,100,0,11.2346649,0
Qh6d,100,0,16.7485762,0
Qh7d,100,0,20.4138899,0
Qh8d,100,0,35.0295711,0
Qh9d,100,0,55.7921183,0
QhTd,100,0,72.1659517,0
QhJd,100,0,94.2587328,0
QhQd,100,0,616.053734,0
Qh2h,100,0,29.0907383,0.0000048
Qh3h,100,0,32.5474203,0.0000048
Qh4h,100,0,33.9017284,0.0000048
Qh5h,100,0,50.9914929,0.0000048
Qh6h,100,0,49.292986,0.0000048
Qh7h,100,0,56.3147342,0.0000048
Qh8h,100,0,72.7242374,0.0000048
Qh9h,100,0,119.705973,0.0000048
QhTh,100,0,147.846928,0.0000048
QhJh,100,0,164.998493,0.0000048
Qh2s,47.995767,52.00423,-0.0041962,0
Qh3s,100,0,2.5017309,0
Qh4s,100,0,6.551137,0
Qh5s,100,0,11.2346649,0
Qh6s,100,0,16.7485762,0
Qh7s,100,0,20.4138899,0
Qh8s,100,0,35.0295711,0
Qh9s,100,0,55.7921183,0
QhTs,100,0,72.1659517,0
QhJs,100,0,94.2587328,0
Kh2c,100,0,10.936799,0
Kh3c,100,0,13.2705545,0
Kh4c,100,0,17.3677063,0
Kh5c,100,0,22.8489518,0
Kh6c,100,0,29.1850972,0
Kh7c,100,0,36.5236783,0
Kh8c,100,0,43.9684689,0
Kh9c,100,0,57.8272152,0
KhTc,100,0,105.242262,0
KhJc,100,0,114.862099,0
KhQc,100,0,134.652948,0
KhKc,100,0,801.188278,0
Kh2d,100,0,10.936799,0
Kh3d,100,0,13.2705545,0
Kh4d,100,0,17.3677063,0
Kh5d,100,0,22.8489518,0
Kh6d,100,0,29.1850972,0
Kh7d,100,0,36.5236783,0
Kh8d,100,0,43.9684689,0
Kh9d,100,0,57.8272152,0
KhTd,100,0,105.242262,0
KhJd,100,0,114.862099,0
KhQd,100,0,134.652948,0
KhKd,100,0,801.188278,0
Kh2h,100,0,62.1550214,0.0000048
Kh3h,100,0,62.7080059,0.0000048
Kh4h,100,0,62.3481202,0.0000048
Kh5h,100,0,81.8537688,0.0000048
Kh6h,100,0,81.4662218,0.0000048
Kh7h,100,0,86.2487578,0.0000048
Kh8h,100,0,97.9848814,0.0000048
Kh9h,100,0,126.402202,0.0000048
KhTh,100,0,173.684368,0.0000048
KhJh,100,0,183.649158,0.0000048
KhQh,100,0,209.462986,0.0000048
Kh2s,100,0,10.936799,0
Kh3s,100,0,13.2705545,0
Kh4s,100,0,17.3677063,0
Kh5s,100,0,22.8489518,0
Kh6s,100,0,29.1850972,0
Kh7s,100,0,36.5236783,0
Kh8s,100,0,43.9684689,0
Kh9s,100,0,57.8272152,0
KhTs,100,0,105.242262,0
KhJs,100,0,114.862099,0
KhQs,100,0,134.652948,0
Ah2c,100,0,32.794255,0
Ah3c,100,0,37.0609784,0
Ah4c,100,0,45.5938017,0
Ah5c,100,0,45.9395984,0
Ah6c,100,0,46.7880046,0
Ah7c,100,0,55.2740961,0
Ah8c,100,0,62.9181099,0
Ah9c,100,0,86.951685,0
AhTc,100,0,118.609567,0
AhJc,100,0,147.535372,0
AhQc,100,0,200.702047,0
AhKc,100,0,270.186176,0
AhAc,100,0,986.38031,0
Ah2d,100,0,32.794255,0
Ah3d,100,0,37.0609784,0
Ah4d,100,0,45.5938017,0
Ah5d,100,0,45.9395984,0
Ah6d,100,0,46.7880046,0
Ah7d,100,0,55.2740961,0
Ah8d,100,0,62.9181099,0
Ah9d,100,0,86.951685,0
AhTd,100,0,118.609567,0
AhJd,100,0,147.535372,0
AhQd,100,0,200.702047,0
AhKd,100,0,270.186176,0
AhAd,100,0,986.38031,0
Ah2h,100,0,101.351528,0.0000048
Ah3h,100,0,107.54684,0.0000048
Ah4h,100,0,119.356284,0.0000048
Ah5h,100,0,126.146689,0.0000048
Ah6h,100,0,106.065421,0.0000048
Ah7h,100,0,113.93364,0.0000048
Ah8h,100,0,140.890055,0.0000048
Ah9h,100,0,145.933723,0.0000048
AhTh,100,0,195.11466,0.0000048
AhJh,100,0,224.415989,0.0000048
AhQh,100,0,275.431595,0.0000048
AhKh,100,0,366.771603,0.0000048
Ah2s,100,0,32.794255,0
Ah3s,100,0,37.0609784,0
Ah4s,100,0,45.5938017,0
Ah5s,100,0,45.9395984,0
Ah6s,100,0,46.7880046,0
Ah7s,100,0,55.2740961,0
Ah8s,100,0,62.9181099,0
Ah9s,100,0,86.951685,0
AhTs,100,0,118.609567,0
AhJs,100,0,147.535372,0
AhQs,100,0,200.702047,0
AhKs,100,0,270.186176,0
2s2c,100,0,104.518828,0
2s2d,100,0,104.518828,0
2s2h,100,0,104.518828,0
3s2c,0,100,-17.2296095,0
3s3c,100,0,123.283143,0
3s2d,0,100,-17.2296095,0
3s3d,100,0,123.283143,0
3s2h,0,100,-17.2296095,0
3s3h,100,0,123.283143,0
3s2s,100,0,5.5048609,0.0000048
4s2c,0,100,-10.1711464,0
4s3c,23.4400973,76.5599012,-0.0240612,0
4s4c,100,0,125.797749,0
4s2d,0,100,-10.1711464,0
4s3d,23.4400973,76.5599012,-0.0240612,0
4s4d,100,0,125.797749,0
4s2h,0,100,-10.1711464,0
4s3h,23.4400973,76.5599012,-0.0240612,0
4s4h,100,0,125.797749,0
4s2s,100,0,12.4679184,0.0000048
4s3s,100,0,36.2730885,0.0000048
5s2c,0,100,-8.6385822,0
5s3c,0,100,-2.7834654,0
5s4c,100,0,8.0410433,0
5s5c,100,0,152.464962,0
5s2d,0,100,-8.6385822,0
5s3d,0,100,-2.7834654,0
5s4d,100,0,8.0410433,0
5s5d,100,0,152.464962,0
5s2h,0,100,-8.6385822,0
5s3h,0,100,-2.7834654,0
5s4h,100,0,8.0410433,0
5s5h,100,0,152.464962,0
5s2s,100,0,15.2961969,0.0000048
5s3s,100,0,42.6378918,0.0000048
5s4s,100,0,66.5151095,0.0000048
6s2c,0,100,-15.8876133,0
6s3c,0,100,-6.9142818,0
6s4c,98.6682713,1.3317287,0.4986572,0
6s5c,100,0,7.0571089,0
6s6c,100,0,186.495037,0
6s2d,0,100,-15.8876133,0
6s3d,0,100,-6.9142818,0
6s4d,98.6682713,1.3317287,0.4986572,0
6s5d,100,0,7.0571089,0
6s6d,100,0,186.495037,0
6s2h,0,100,-15.8876133,0
6s3h,0,100,-6.9142818,0
6s4h,98.6682713,1.3317287,0.4986572,0
6s5h,100,0,7.0571089,0
6s6h,100,0,186.495037,0
6s2s,100,0,12.1940303,0.0000048
6s3s,100,0,17.936573,0.0000048
6s4s,100,0,32.5282884,0.0000048
6s5s,100,0,54.6812484,0.0000048
7s2c,0,100,-21.3801718,0
7s3c,0,100,-8.5582399,0
7s4c,100,0,1.2950754,0
7s5c,99.999994,0.00000596,7.182045,0
7s6c,100,0,18.0028725,0
7s7c,100,0,197.192965,0
7s2d,0,100,-21.3801718,0
7s3d,0,100,-8.5582399,0
7s4d,100,0,1.2950754,0
7s5d,99.999994,0.00000596,7.182045,0
7s6d,100,0,18.0028725,0
7s7d,100,0,197.192965,0
7s2h,0,100,-21.3801718,0
7s3h,0,100,-8.5582399,0
7s4h,100,0,1.2950754,0
7s5h,99.999994,0.00000596,7.182045,0
7s6h,100,0,18.0028725,0
7s7h,100,0,197.192965,0
7s2s,100,0,5.1390696,0.0000048
7s3s,100,0,11.8623209,0.0000048
7s4s,100,0,33.6835313,0.0000048
7s5s,100,0,43.3471936,0.0000048
7s6s,100,0,70.1549244,0.0000048
8s2c,0,100,-15.0594521,0
8s3c,0,100,-10.3639698,0
8s4c,0,100,-0.9100628,0
8s5c,100,0,4.0627909,0
8s6c,99.999994,0.00000596,15.3148031,0
8s7c,100,0,29.7772932,0
8s8c,100,0,237.159786,0
8s2d,0,100,-15.0594521,0
8s3d,0,100,-10.3639698,0
8s4d,0,100,-0.9100628,0
8s5d,100,0,4.0627909,0
8s6d,99.999994,0.00000596,15.3148031,0
8s7d,100,0,29.7772932,0
8s8d,100,0,237.159786,0
8s2h,0,100,-15.0594521,0
8s3h,0,100,-10.3639698,0
8s4h,0,100,-0.9100628,0
8s5h,100,0,4.0627909,0
8s6h,99.999994,0.00000596,15.3148031,0
8s7h,100,0,29.7772932,0
8s8h,100,0,237.159786,0
8s2s,99.999994,0.00000596,5.2692795,0.0000048
8s3s,100,0,8.7048483,0.0000048
8s4s,100,0,22.1220398,0.0000048
8s5s,100,0,29.790144,0.0000048
8s6s,100,0,55.061506,0.0000048
8s7s,100,0,84.4607377,0.0000048
9s2c,0,100,-8.0436468,0
9s3c,0,100,-5.4942989,0
9s4c,0,100,-3.6274338,0
9s5c,100,0,0.8039761,0
9s6c,100,0,13.9722848,0
9s7c,100,0,31.0731065,0
9s8c,100,0,38.4286177,0
9s9c,100,0,281.41819,0
9s2d,0,100,-8.0436468,0
9s3d,0,100,-5.4942989,0
9s4d,0,100,-3.6274338,0
9s5d,100,0,0.8039761,0
9s6d,100,0,13.9722848,0
9s7d,100,0,31.0731065,0
9s8d,100,0,38.4286177,0
9s9d,100,0,281.41819,0
9s2h,0,100,-8.0436468,0
9s3h,0,100,-5.4942989,0
9s4h,0,100,-3.6274338,0
9s5h,100,0,0.8039761,0
9s6h,100,0,13.9722848,0
9s7h,100,0,31.0731065,0
9s8h,100,0,38.4286177,0
9s9h,100,0,281.41819,0
9s2s,100,0,10.1497793,0.0000048
9s3s,100,0,19.1977739,0.0000048
9s4s,100,0,13.9756846,0.0000048
9s5s,100,0,26.708858,0.0000048
9s6s,100,0,34.2164671,0.0000048
9s7s,100,0,67.5120819,0.0000048
9s8s,100,0,95.8068275,0.0000048
Ts2c,0,100,-4.5969248,0
Ts3c,0,100,-1.5536499,0
Ts4c,37.8795564,62.1204436,-0.0341654,0
Ts5c,100,0,1.320653,0
Ts6c,100,0,13.1469321,0
Ts7c,100,0,25.3632855,0
Ts8c,100,0,36.124264,0
Ts9c,100,0,46.6016898,0
TsTc,100,0,372.181091,0
Ts2d,0,100,-4.5969248,0
Ts3d,0,100,-1.5536499,0
Ts4d,37.8795564,62.1204436,-0.0341654,0
Ts5d,100,0,1.320653,0
Ts6d,100,0,13.1469321,0
Ts7d,100,0,25.3632855,0
Ts8d,100,0,36.124264,0
Ts9d,100,0,46.6016898,0
TsTd,100,0,372.181091,0
Ts2h,0,100,-4.5969248,0
Ts3h,0,100,-1.5536499,0
Ts4h,37.8795564,62.1204436,-0.0341654,0
Ts5h,100,0,1.320653,0
Ts6h,100,0,13.1469321,0
Ts7h,100,0,25.3632855,0
Ts8h,100,0,36.124264,0
Ts9h,100,0,46.6016898,0
TsTh,100,0,372.181091,0
Ts2s,100,0,17.1569991,0.0000048
Ts3s,100,0,20.845089,0.0000048
Ts4s,100,0,22.5657606,0.0000048
Ts5s,100,0,26.586802,0.0000048
Ts6s,100,0,43.1625855,0.0000048
Ts7s,100,0,58.8128567,0.0000048
Ts8s,100,0,97.4684095,0.0000048
Ts9s,100,0,105.589519,0.0000048
Js2c,0,100,-3.3464813,0
Js3c,12.2696549,87.7303481,-0.0611115,0
Js4c,31.6211253,68.3788776,-0.0472164,0
Js5c,100,0,3.6027431,0
Js6c,100,0,8.0610609,0
Js7c,100,0,22.3037148,0
Js8c,100,0,34.0689337,0
Js9c,100,0,50.3182241,0
JsTc,100,0,77.704699,0
JsJc,100,0,477.268753,0
Js2d,0,100,-3.3464813,0
Js3d,12.2696549,87.7303481,-0.0611115,0
Js4d,31.6211253,68.3788776,-0.0472164,0
Js5d,100,0,3.6027431,0
Js6d,100,0,8.0610609,0
Js7d,100,0,22.3037148,0
Js8d,100,0,34.0689337,0
Js9d,100,0,50.3182241,0
JsTd,100,0,77.704699,0
JsJd,100,0,477.268753,0
Js2h,0,100,-3.3464813,0
Js3h,12.2696549,87.7303481,-0.0611115,0
Js4h,31.6211253,68.3788776,-0.0472164,0
Js5h,100,0,3.6027431,0
Js6h,100,0,8.0610609,0
Js7h,100,0,22.3037148,0
Js8h,100,0,34.0689337,0
Js9h,100,0,50.3182241,0
JsTh,100,0,77.704699,0
JsJh,100,0,477.268753,0
Js2s,100,0,22.3910666,0.0000048
Js3s,100,0,25.6494164,0.0000048
Js4s,100,0,36.2802804,0.0000048
Js5s,100,0,32.3661029,0.0000048
Js6s,100,0,33.6350274,0.0000048
Js7s,100,0,55.1565141,0.0000048
Js8s,100,0,80.4598546,0.0000048
Js9s,100,0,102.417641,0.0000048
JsTs,100,0,155.595961,0.0000048
Qs2c,47.995767,52.00423,-0.0041962,0
Qs3c,100,0,2.5017309,0
Qs4c,100,0,6.551137,0
Qs5c,100,0,11.2346649,0
Qs6c,100,0,16.7485762,0
Qs7c,100,0,20.4138899,0
Qs8c,100,0,35.0295711,0
Qs9c,100,0,55.7921183,0
QsTc,100,0,72.1659517,0
QsJc,100,0,94.2587328,0
QsQc,100,0,616.053734,0
Qs2d,47.995767,52.00423,-0.0041962,0
Qs3d,100,0,2.5017309,0
Qs4d,100,0,6.551137,0
Qs5d,100,0,11.2346649,0
Qs6d,100,0,16.7485762,0
Qs7d,100,0,20.4138899,0
Qs8d,100,0,35.0295711,0
Qs9d,100,0,55.7921183,0
QsTd,100,0,72.1659517,0
QsJd,100,0,94.2587328,0
QsQd,100,0,616.053734,0
Qs2h,47.995767,52.00423,-0.0041962,0
Qs3h,100,0,2.5017309,0
Qs4h,100,0,6.551137,0
Qs5h,100,0,11.2346649,0
Qs6h,100,0,16.7485762,0
Qs7h,100,0,20.4138899,0
Qs8h,100,0,35.0295711,0
Qs9h,100,0,55.7921183,0
QsTh,100,0,72.1659517,0
QsJh,100,0,94.2587328,0
QsQh,100,0,616.053734,0
Qs2s,100,0,29.0907383,0.0000048
Qs3s,100,0,32.5474203,0.0000048
Qs4s,100,0,33.9017284,0.0000048
Qs5s,100,0,50.9914929,0.0000048
Qs6s,100,0,49.292986,0.0000048
Qs7s,100,0,56.3147342,0.0000048
Qs8s,100,0,72.7242374,0.0000048
Qs9s,100,0,119.705973,0.0000048
QsTs,100,0,147.846928,0.0000048
QsJs,100,0,164.998493,0.0000048
Ks2c,100,0,10.936799,0
Ks3c,100,0,13.2705545,0
Ks4c,100,0,17.3677063,0
Ks5c,100,0,22.8489518,0
Ks6c,100,0,29.1850972,0
Ks7c,100,0,36.5236783,0
Ks8c,100,0,43.9684689,0
Ks9c,100,0,57.8272152,0
KsTc,100,0,105.242262,0
KsJc,100,0,114.862099,0
KsQc,100,0,134.652948,0
KsKc,100,0,801.188278,0
Ks2d,100,0,10.936799,0
Ks3d,100,0,13.2705545,0
Ks4d,100,0,17.3677063,0
Ks5d,100,0,22.8489518,0
Ks6d,100,0,29.1850972,0
Ks7d,100,0,36.5236783,0
Ks8d,100,0,43.9684689,0
Ks9d,100,0,57.8272152,0
KsTd,100,0,105.242262,0
KsJd,100,0,114.862099,0
KsQd,100,0,134.652948,0
KsKd,100,0,801.188278,0
Ks2h,100,0,10.936799,0
Ks3h,100,0,13.2705545,0
Ks4h,100,0,17.3677063,0
Ks5h,100,0,22.8489518,0
Ks6h,100,0,29.1850972,0
Ks7h,100,0,36.5236783,0
Ks8h,100,0,43.9684689,0
Ks9h,100,0,57.8272152,0
KsTh,100,0,105.242262,0
KsJh,100,0,114.862099,0
KsQh,100,0,134.652948,0
KsKh,100,0,801.188278,0
Ks2s,100,0,62.1550214,0.0000048
Ks3s,100,0,62.7080059,0.0000048
Ks4s,100,0,62.3481202,0.0000048
Ks5s,100,0,81.8537688,0.0000048
Ks6s,100,0,81.4662218,0.0000048
Ks7s,100,0,86.2487578,0.0000048
Ks8s,100,0,97.9848814,0.0000048
Ks9s,100,0,126.402202,0.0000048
KsTs,100,0,173.684368,0.0000048
KsJs,100,0,183.649158,0.0000048
KsQs,100,0,209.462986,0.0000048
As2c,100,0,32.794255,0
As3c,100,0,37.0609784,0
As4c,100,0,45.5938017,0
As5c,100,0,45.9395984,0
As6c,100,0,46.7880046,0
As7c,100,0,55.2740961,0
As8c,100,0,62.9181099,0
As9c,100,0,86.951685,0
AsTc,100,0,118.609567,0
AsJc,100,0,147.535372,0
AsQc,100,0,200.702047,0
AsKc,100,0,270.186176,0
AsAc,100,0,986.38031,0
As2d,100,0,32.794255,0
As3d,100,0,37.0609784,0
As4d,100,0,45.5938017,0
As5d,100,0,45.9395984,0
As6d,100,0,46.7880046,0
As7d,100,0,55.2740961,0
As8d,100,0,62.9181099,0
As9d,100,0,86.951685,0
AsTd,100,0,118.609567,0
AsJd,100,0,147.535372,0
AsQd,100,0,200.702047,0
AsKd,100,0,270.186176,0
AsAd,100,0,986.38031,0
As2h,100,0,32.794255,0
As3h,100,0,37.0609784,0
As4h,100,0,45.5938017,0
As5h,100,0,45.9395984,0
As6h,100,0,46.7880046,0
As7h,100,0,55.2740961,0
As8h,100,0,62.9181099,0
As9h,100,0,86.951685,0
AsTh,100,0,118.609567,0
AsJh,100,0,147.535372,0
AsQh,100,0,200.702047,0
AsKh,100,0,270.186176,0
AsAh,100,0,986.38031,0
As2s,100,0,101.351528,0.0000048
As3s,100,0,107.54684,0.0000048
As4s,100,0,119.356284,0.0000048
As5s,100,0,126.146689,0.0000048
As6s,100,0,106.065421,0.0000048
As7s,100,0,113.93364,0.0000048
As8s,100,0,140.890055,0.0000048
As9s,100,0,145.933723,0.0000048
AsTs,100,0,195.11466,0.0000048
AsJs,100,0,224.415989,0.0000048
AsQs,100,0,275.431595,0.0000048
AsKs,100,0,366.771603,0.0000048
